Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
0.492746,0.094444,0.181818,0.27917,0.290698,0.594633,0.858268,0.838583,0.507874,0.762861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.492746,0.994444,0.121212,0.279885,0.290698,0.590698,0.818898,0.889764,0.610236,0.766904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.492746,0.811111,0.181818,0.282749,0.290698,0.586624,0.732283,0.937008,0.751969,0.770947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.497749,0.783333,0.272727,0.286328,0.303618,0.582689,0.665354,0.937008,0.818898,0.77499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.502251,0.811111,0.272727,0.292054,0.315245,0.578755,0.649606,0.917323,0.814961,0.779032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.507254,0.847222,0.287879,0.299213,0.328165,0.574821,0.653543,0.893701,0.787402,0.783075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.510755,0.894444,0.227273,0.307802,0.337209,0.570887,0.708661,0.877953,0.720472,0.787118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.512256,0.930556,0.19697,0.317108,0.341085,0.566812,0.751969,0.877953,0.673228,0.791301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.513757,0.002778,0.136364,0.32713,0.344961,0.562878,0.814961,0.877953,0.602362,0.795344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.512256,0.144444,0.121212,0.336435,0.341085,0.558943,0.885827,0.874016,0.515748,0.799387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.509255,0.2,0.030303,0.346457,0.333333,0.555009,0.874016,0.92126,0.586614,0.80343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.510755,0.625,0.045455,0.355762,0.347545,0.551075,0.846457,0.952756,0.645669,0.807472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.510755,0.291667,0.075758,0.365068,0.352713,0.547141,0.897638,0.92126,0.551181,0.811655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.509255,0.216667,0.090909,0.375089,0.348837,0.543206,0.893701,0.905512,0.53937,0.815698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.509255,0.241667,0.075758,0.384395,0.357881,0.539272,0.893701,0.909449,0.543307,0.819741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.505753,0.336111,0.090909,0.394417,0.347545,0.535338,0.905512,0.925197,0.547244,0.823784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.505753,0.375,0.075758,0.394417,0.286822,0.531544,0.897638,0.937008,0.566929,0.827966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.504252,0.338889,0.060606,0.384395,0.282946,0.52761,0.897638,0.929134,0.562992,0.832009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.504252,0.333333,0.075758,0.375089,0.286822,0.523676,0.901575,0.925197,0.551181,0.836052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.502251,0.375,0.090909,0.367215,0.281654,0.519741,0.901575,0.933071,0.559055,0.840095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.50075,0.527778,0.060606,0.360057,0.277778,0.515948,0.866142,0.956693,0.625984,0.844277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.502251,0.272222,0.106061,0.354331,0.303618,0.512013,0.909449,0.909449,0.519685,0.84832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.497749,0.219444,0.106061,0.34932,0.29199,0.508079,0.905512,0.893701,0.511811,0.852363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.497749,0.272222,0.030303,0.346457,0.29199,0.504286,0.874016,0.929134,0.594488,0.856406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.497749,0.388889,0.060606,0.339298,0.29199,0.500351,0.885827,0.937008,0.582677,0.860588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.497749,0.55,0.045455,0.333572,0.29199,0.496558,0.858268,0.952756,0.629921,0.864631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.497749,0.5,0.030303,0.327845,0.29199,0.492623,0.866142,0.944882,0.61811,0.868674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.497749,0.602778,0.030303,0.317108,0.29199,0.48883,0.854331,0.948819,0.633858,0.872857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.49925,0.375,0.015152,0.307802,0.295866,0.484895,0.870079,0.937008,0.602362,0.876899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.497749,0.311111,0.045455,0.298497,0.29199,0.481102,0.88189,0.929134,0.582677,0.880942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.497749,0.375,0.075758,0.287759,0.299742,0.477167,0.893701,0.937008,0.566929,0.885125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.495748,0.325,0.166667,0.27917,0.294574,0.473374,0.937008,0.905512,0.476378,0.889168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.492746,0.313889,0.181818,0.269148,0.286822,0.46958,0.944882,0.897638,0.456693,0.893211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.489245,0.313889,0.227273,0.259127,0.286822,0.465786,0.964567,0.877953,0.405512,0.897393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.484242,0.338889,0.212121,0.250537,0.273902,0.461992,0.956693,0.897638,0.433071,0.901436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.482741,0.330556,0.166667,0.2398,0.270026,0.458199,0.940945,0.909449,0.476378,0.905618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.47974,0.247222,0.136364,0.23121,0.26615,0.454405,0.92126,0.885827,0.480315,0.909661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.477739,0.15,0.121212,0.221188,0.260982,0.450611,0.885827,0.877953,0.515748,0.913704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.476238,0.144444,0.166667,0.211167,0.257106,0.446817,0.889764,0.850394,0.484252,0.917887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.472736,0.130556,0.151515,0.202577,0.248062,0.443024,0.88189,0.858268,0.503937,0.921929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.472736,0.147222,0.106061,0.19184,0.257106,0.43923,0.88189,0.88189,0.527559,0.922348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.469735,0.208333,0.121212,0.18325,0.249354,0.435436,0.905512,0.885827,0.5,0.919002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.468234,0.233333,0.106061,0.176807,0.245478,0.431783,0.909449,0.893701,0.507874,0.915795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.466233,0.275,0.075758,0.173228,0.24031,0.427989,0.897638,0.917323,0.551181,0.912589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.466233,0.375,0.030303,0.163207,0.248062,0.424196,0.874016,0.937008,0.594488,0.909243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.466233,0.5,0.015152,0.156049,0.248062,0.420542,0.862205,0.940945,0.61811,0.906037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.466233,0.625,0.045455,0.151754,0.248062,0.416889,0.846457,0.952756,0.649606,0.90283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.466233,0.541667,0.045455,0.14388,0.260982,0.413095,0.862205,0.948819,0.625984,0.899624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.466233,0.261111,0.045455,0.128848,0.275194,0.409442,0.88189,0.92126,0.570866,0.896417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.464732,0.205556,0.136364,0.107373,0.268734,0.405789,0.909449,0.877953,0.492126,0.893211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.461231,0.211111,0.212121,0.085898,0.262274,0.402136,0.933071,0.838583,0.413386,0.890004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.458229,0.227778,0.242424,0.064424,0.249354,0.398342,0.944882,0.826772,0.377953,0.886798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.453227,0.219444,0.166667,0.042949,0.237726,0.394689,0.925197,0.866142,0.452756,0.883731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.451726,0.175,0.151515,0.021475,0.235142,0.391176,0.901575,0.870079,0.488189,0.880524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.448724,0.133333,0.106061,0.0,0.223514,0.387523,0.877953,0.88189,0.535433,0.877318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.449225,0.841667,0.121212,0.021475,0.228682,0.38387,0.775591,0.929134,0.704724,0.874251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.452726,0.841667,0.151515,0.030064,0.231266,0.380216,0.759843,0.929134,0.716535,0.871044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.453227,0.897222,0.075758,0.04796,0.232558,0.376704,0.818898,0.925197,0.653543,0.867977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.452726,0.805556,0.075758,0.068003,0.231266,0.37305,0.811024,0.940945,0.677165,0.86491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.455228,0.819444,0.075758,0.088762,0.237726,0.369538,0.811024,0.937008,0.677165,0.861704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.455728,0.983333,0.030303,0.10952,0.239018,0.366025,0.846457,0.925197,0.61811,0.858637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.456228,0.05,0.030303,0.130279,0.24031,0.362372,0.858268,0.925197,0.610236,0.855569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.456728,0.147222,0.030303,0.151754,0.241602,0.358859,0.870079,0.92126,0.590551,0.852502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.454727,0.125,0.030303,0.173228,0.236434,0.355346,0.866142,0.92126,0.590551,0.849435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.455228,0.169444,0.090909,0.194703,0.237726,0.351974,0.885827,0.897638,0.53937,0.846368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.452226,0.197222,0.151515,0.215462,0.229974,0.348461,0.909449,0.870079,0.476378,0.843301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.449225,0.194444,0.121212,0.236936,0.223514,0.344949,0.901575,0.885827,0.507874,0.840234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.447724,0.15,0.090909,0.258411,0.219638,0.341577,0.88189,0.893701,0.543307,0.837167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.447224,0.022222,0.075758,0.279885,0.218346,0.338064,0.84252,0.905512,0.602362,0.8341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.448224,0.141667,0.090909,0.30136,0.22093,0.334692,0.877953,0.889764,0.543307,0.831172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.444722,0.222222,0.181818,0.322835,0.211886,0.331319,0.929134,0.858268,0.437008,0.828105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.441221,0.227778,0.075758,0.344309,0.202842,0.327947,0.893701,0.909449,0.543307,0.825178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.442721,0.566667,0.045455,0.365784,0.206718,0.324575,0.858268,0.952756,0.633858,0.822111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.442221,0.427778,0.106061,0.34932,0.293282,0.321343,0.901575,0.948819,0.570866,0.819183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.441221,0.441667,0.106061,0.328561,0.290698,0.317971,0.893701,0.948819,0.582677,0.816255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.441721,0.319444,0.075758,0.307802,0.29199,0.314739,0.901575,0.925197,0.551181,0.813328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.43922,0.216667,0.166667,0.286328,0.28553,0.311367,0.92126,0.866142,0.456693,0.8104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.435718,0.138889,0.106061,0.265569,0.276486,0.308135,0.88189,0.88189,0.531496,0.807472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.435718,0.105556,0.090909,0.24481,0.276486,0.304904,0.866142,0.893701,0.562992,0.804545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.433717,0.208333,0.136364,0.224052,0.271318,0.301813,0.913386,0.877953,0.484252,0.801617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.430715,0.227778,0.106061,0.204009,0.263566,0.298581,0.905512,0.897638,0.519685,0.79869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.430215,0.205556,0.045455,0.18325,0.262274,0.29549,0.88189,0.917323,0.566929,0.795762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.429715,0.213889,0.090909,0.163207,0.260982,0.292398,0.897638,0.897638,0.527559,0.792974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.426713,0.175,0.106061,0.14388,0.25323,0.289307,0.893701,0.885827,0.519685,0.790046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.425213,0.102778,0.075758,0.125268,0.249354,0.286216,0.866142,0.901575,0.570866,0.787258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.424712,0.097222,0.060606,0.107373,0.248062,0.283125,0.862205,0.909449,0.582677,0.78433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.424712,0.15,0.090909,0.090909,0.248062,0.280174,0.88189,0.889764,0.53937,0.781542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.422711,0.166667,0.136364,0.077309,0.242894,0.277224,0.893701,0.870079,0.5,0.778754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.41971,0.186111,0.136364,0.068003,0.235142,0.274273,0.901575,0.874016,0.492126,0.775965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.417209,0.213889,0.136364,0.064424,0.228682,0.271322,0.913386,0.88189,0.492126,0.773177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.415208,0.205556,0.045455,0.064424,0.223514,0.268512,0.88189,0.917323,0.566929,0.770389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.416708,0.894444,0.045455,0.064424,0.22739,0.265702,0.834646,0.929134,0.637795,0.767601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.416708,0.022222,0.075758,0.064424,0.22739,0.262892,0.84252,0.905512,0.602362,0.764812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.415708,0.102778,0.136364,0.068003,0.231266,0.260222,0.866142,0.862205,0.527559,0.762164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.413207,0.125,0.166667,0.064424,0.235142,0.257412,0.877953,0.854331,0.5,0.759375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.411706,0.069444,0.075758,0.064424,0.231266,0.254742,0.858268,0.901575,0.582677,0.756727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
